Bus No,Date,Time,Week Day,Bus Type,Driver Rating Based On Time,Driver Rating Based On Decepline,Bus Rating,Driver Age,Weather,Longtide,Latitude
NA-7111,2020-01-16,16:18:50,Thursday,Normal,4,4.5,4.5,32,32,8.35411,80.43426
NA-7111,2020-01-16,16:18:51,Thursday,Normal,4,4.5,4.5,32,32,8.35412,80.43438
NA-7111,2020-01-16,16:18:52,Thursday,Normal,4,4.5,4.5,32,32,8.35412,80.43449
NA-7111,2020-01-16,16:18:53,Thursday,Normal,4,4.5,4.5,32,32,8.35413,80.43462
NA-7111,2020-01-16,16:18:54,Thursday,Normal,4,4.5,4.5,32,32,8.35414,80.43476
NA-7111,2020-01-16,16:18:55,Thursday,Normal,4,4.5,4.5,32,32,8.35415,80.4349
NA-7111,2020-01-16,16:18:56,Thursday,Normal,4,4.5,4.5,32,32,8.35416,80.43504
NA-7111,2020-01-16,16:18:57,Thursday,Normal,4,4.5,4.5,32,32,8.35416,80.43519
NA-7111,2020-01-16,16:18:58,Thursday,Normal,4,4.5,4.5,32,32,8.35417,80.43533
NA-7111,2020-01-16,16:18:59,Thursday,Normal,4,4.5,4.5,32,32,8.35417,80.43548
NA-7111,2020-01-16,16:19:00,Thursday,Normal,4,4.5,4.5,32,32,8.35418,80.43563
NA-7111,2020-01-16,16:19:01,Thursday,Normal,4,4.5,4.5,32,32,8.35419,80.43578
NA-7111,2020-01-16,16:19:02,Thursday,Normal,4,4.5,4.5,32,32,8.3542,80.43592
NA-7111,2020-01-16,16:19:03,Thursday,Normal,4,4.5,4.5,32,32,8.35421,80.43606
NA-7111,2020-01-16,16:19:04,Thursday,Normal,4,4.5,4.5,32,32,8.35421,80.43619
NA-7111,2020-01-16,16:19:05,Thursday,Normal,4,4.5,4.5,32,32,8.35421,80.4363
NA-7111,2020-01-16,16:19:06,Thursday,Normal,4,4.5,4.5,32,32,8.3542,80.43641
NA-7111,2020-01-16,16:19:07,Thursday,Normal,4,4.5,4.5,32,32,8.3542,80.43653
NA-7111,2020-01-16,16:19:08,Thursday,Normal,4,4.5,4.5,32,32,8.35421,80.43664
NA-7111,2020-01-16,16:19:09,Thursday,Normal,4,4.5,4.5,32,32,8.35421,80.43675
NA-7111,2020-01-16,16:19:10,Thursday,Normal,4,4.5,4.5,32,32,8.35422,80.43687
NA-7111,2020-01-16,16:19:11,Thursday,Normal,4,4.5,4.5,32,32,8.35423,80.437
NA-7111,2020-01-16,16:19:12,Thursday,Normal,4,4.5,4.5,32,32,8.35424,80.43713
NA-7111,2020-01-16,16:19:13,Thursday,Normal,4,4.5,4.5,32,32,8.35424,80.43725
NA-7111,2020-01-16,16:19:14,Thursday,Normal,4,4.5,4.5,32,32,8.35425,80.43737
NA-7111,2020-01-16,16:19:15,Thursday,Normal,4,4.5,4.5,32,32,8.35425,80.43748
NA-7111,2020-01-16,16:19:16,Thursday,Normal,4,4.5,4.5,32,32,8.35425,80.4376
NA-7111,2020-01-16,16:19:17,Thursday,Normal,4,4.5,4.5,32,32,8.35426,80.43773
NA-7111,2020-01-16,16:19:18,Thursday,Normal,4,4.5,4.5,32,32,8.35427,80.43785
NA-7111,2020-01-16,16:19:19,Thursday,Normal,4,4.5,4.5,32,32,8.35428,80.43797
NA-7111,2020-01-16,16:19:20,Thursday,Normal,4,4.5,4.5,32,32,8.3543,80.43809
NA-7111,2020-01-16,16:19:21,Thursday,Normal,4,4.5,4.5,32,32,8.35431,80.43821
NA-7111,2020-01-16,16:19:22,Thursday,Normal,4,4.5,4.5,32,32,8.35432,80.43832
NA-7111,2020-01-16,16:19:23,Thursday,Normal,4,4.5,4.5,32,32,8.35433,80.43842
NA-7111,2020-01-16,16:19:24,Thursday,Normal,4,4.5,4.5,32,32,8.35434,80.43853
NA-7111,2020-01-16,16:19:25,Thursday,Normal,4,4.5,4.5,32,32,8.35434,80.43863
NA-7111,2020-01-16,16:19:26,Thursday,Normal,4,4.5,4.5,32,32,8.35435,80.43874
NA-7111,2020-01-16,16:19:27,Thursday,Normal,4,4.5,4.5,32,32,8.35436,80.43885
NA-7111,2020-01-16,16:19:28,Thursday,Normal,4,4.5,4.5,32,32,8.35437,80.43896
NA-7111,2020-01-16,16:19:29,Thursday,Normal,4,4.5,4.5,32,32,8.35437,80.43908
NA-7111,2020-01-16,16:19:30,Thursday,Normal,4,4.5,4.5,32,32,8.35439,80.43919
NA-7111,2020-01-16,16:19:31,Thursday,Normal,4,4.5,4.5,32,32,8.35439,80.43929
NA-7111,2020-01-16,16:19:32,Thursday,Normal,4,4.5,4.5,32,32,8.3544,80.43939
NA-7111,2020-01-16,16:19:33,Thursday,Normal,4,4.5,4.5,32,32,8.3544,80.43947
NA-7111,2020-01-16,16:19:34,Thursday,Normal,4,4.5,4.5,32,32,8.35441,80.43954
NA-7111,2020-01-16,16:19:35,Thursday,Normal,4,4.5,4.5,32,32,8.35441,80.43961
NA-7111,2020-01-16,16:19:36,Thursday,Normal,4,4.5,4.5,32,32,8.35441,80.43968
NA-7111,2020-01-16,16:19:37,Thursday,Normal,4,4.5,4.5,32,32,8.35441,80.43974
NA-7111,2020-01-16,16:19:38,Thursday,Normal,4,4.5,4.5,32,32,8.35442,80.43982
NA-7111,2020-01-16,16:19:39,Thursday,Normal,4,4.5,4.5,32,32,8.35443,80.4399
NA-7111,2020-01-16,16:19:40,Thursday,Normal,4,4.5,4.5,32,32,8.35444,80.43999
NA-7111,2020-01-16,16:19:41,Thursday,Normal,4,4.5,4.5,32,32,8.35444,80.44008
NA-7111,2020-01-16,16:19:42,Thursday,Normal,4,4.5,4.5,32,32,8.35445,80.44016
NA-7111,2020-01-16,16:19:43,Thursday,Normal,4,4.5,4.5,32,32,8.35446,80.44026
NA-7111,2020-01-16,16:19:44,Thursday,Normal,4,4.5,4.5,32,32,8.35446,80.44036
NA-7111,2020-01-16,16:19:45,Thursday,Normal,4,4.5,4.5,32,32,8.35447,80.44046
NA-7111,2020-01-16,16:19:46,Thursday,Normal,4,4.5,4.5,32,32,8.35447,80.44057
NA-7111,2020-01-16,16:19:47,Thursday,Normal,4,4.5,4.5,32,32,8.35447,80.44067
NA-7111,2020-01-16,16:19:48,Thursday,Normal,4,4.5,4.5,32,32,8.35447,80.44077
NA-7111,2020-01-16,16:19:49,Thursday,Normal,4,4.5,4.5,32,32,8.35448,80.44086
NA-7111,2020-01-16,16:19:50,Thursday,Normal,4,4.5,4.5,32,32,8.35448,80.44096
NA-7111,2020-01-16,16:19:51,Thursday,Normal,4,4.5,4.5,32,32,8.35448,80.44106
NA-7111,2020-01-16,16:19:52,Thursday,Normal,4,4.5,4.5,32,32,8.35449,80.44116
NA-7111,2020-01-16,16:19:53,Thursday,Normal,4,4.5,4.5,32,32,8.35449,80.44125
NA-7111,2020-01-16,16:19:54,Thursday,Normal,4,4.5,4.5,32,32,8.3545,80.44134
NA-7111,2020-01-16,16:19:55,Thursday,Normal,4,4.5,4.5,32,32,8.35451,80.44143
NA-7111,2020-01-16,16:19:56,Thursday,Normal,4,4.5,4.5,32,32,8.35451,80.4415
NA-7111,2020-01-16,16:19:57,Thursday,Normal,4,4.5,4.5,32,32,8.35452,80.44157
NA-7111,2020-01-16,16:19:58,Thursday,Normal,4,4.5,4.5,32,32,8.35452,80.44165
NA-7111,2020-01-16,16:19:59,Thursday,Normal,4,4.5,4.5,32,32,8.35453,80.44172
NA-7111,2020-01-16,16:20:00,Thursday,Normal,4,4.5,4.5,32,32,8.35453,80.44179
NA-7111,2020-01-16,16:20:01,Thursday,Normal,4,4.5,4.5,32,32,8.35453,80.44186
NA-7111,2020-01-16,16:20:02,Thursday,Normal,4,4.5,4.5,32,32,8.35454,80.44195
NA-7111,2020-01-16,16:20:03,Thursday,Normal,4,4.5,4.5,32,32,8.35454,80.44203
NA-7111,2020-01-16,16:20:04,Thursday,Normal,4,4.5,4.5,32,32,8.35454,80.44211
NA-7111,2020-01-16,16:20:05,Thursday,Normal,4,4.5,4.5,32,32,8.35455,80.44219
NA-7111,2020-01-16,16:20:06,Thursday,Normal,4,4.5,4.5,32,32,8.35456,80.44226
NA-7111,2020-01-16,16:20:07,Thursday,Normal,4,4.5,4.5,32,32,8.35457,80.44234
NA-7111,2020-01-16,16:20:08,Thursday,Normal,4,4.5,4.5,32,32,8.35457,80.44241
NA-7111,2020-01-16,16:20:09,Thursday,Normal,4,4.5,4.5,32,32,8.35458,80.44248
NA-7111,2020-01-16,16:20:10,Thursday,Normal,4,4.5,4.5,32,32,8.35459,80.44256
NA-7111,2020-01-16,16:20:11,Thursday,Normal,4,4.5,4.5,32,32,8.35459,80.44265
NA-7111,2020-01-16,16:20:12,Thursday,Normal,4,4.5,4.5,32,32,8.3546,80.44272
NA-7111,2020-01-16,16:20:13,Thursday,Normal,4,4.5,4.5,32,32,8.35461,80.4428
NA-7111,2020-01-16,16:20:14,Thursday,Normal,4,4.5,4.5,32,32,8.35461,80.44287
NA-7111,2020-01-16,16:20:15,Thursday,Normal,4,4.5,4.5,32,32,8.35462,80.44295
NA-7111,2020-01-16,16:20:16,Thursday,Normal,4,4.5,4.5,32,32,8.35462,80.44303
NA-7111,2020-01-16,16:20:17,Thursday,Normal,4,4.5,4.5,32,32,8.35463,80.44311
NA-7111,2020-01-16,16:20:18,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.4432
NA-7111,2020-01-16,16:20:19,Thursday,Normal,4,4.5,4.5,32,32,8.35465,80.44329
NA-7111,2020-01-16,16:20:20,Thursday,Normal,4,4.5,4.5,32,32,8.35465,80.44338
NA-7111,2020-01-16,16:20:21,Thursday,Normal,4,4.5,4.5,32,32,8.35466,80.44346
NA-7111,2020-01-16,16:20:22,Thursday,Normal,4,4.5,4.5,32,32,8.35466,80.44353
NA-7111,2020-01-16,16:20:23,Thursday,Normal,4,4.5,4.5,32,32,8.35466,80.44359
NA-7111,2020-01-16,16:20:24,Thursday,Normal,4,4.5,4.5,32,32,8.35466,80.44364
NA-7111,2020-01-16,16:20:25,Thursday,Normal,4,4.5,4.5,32,32,8.35466,80.44367
NA-7111,2020-01-16,16:20:26,Thursday,Normal,4,4.5,4.5,32,32,8.35467,80.44369
NA-7111,2020-01-16,16:20:27,Thursday,Normal,4,4.5,4.5,32,32,8.35467,80.44368
NA-7111,2020-01-16,16:20:28,Thursday,Normal,4,4.5,4.5,32,32,8.35465,80.44364
NA-7111,2020-01-16,16:20:29,Thursday,Normal,4,4.5,4.5,32,32,8.35465,80.44362
NA-7111,2020-01-16,16:20:31,Thursday,Normal,4,4.5,4.5,32,32,8.35465,80.44361
NA-7111,2020-01-16,16:20:35,Thursday,Normal,4,4.5,4.5,32,32,8.35465,80.44363
NA-7111,2020-01-16,16:20:36,Thursday,Normal,4,4.5,4.5,32,32,8.35465,80.44365
NA-7111,2020-01-16,16:20:37,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.44369
NA-7111,2020-01-16,16:20:38,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.44372
NA-7111,2020-01-16,16:20:39,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.44376
NA-7111,2020-01-16,16:20:40,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.44382
NA-7111,2020-01-16,16:20:41,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.44388
NA-7111,2020-01-16,16:20:42,Thursday,Normal,4,4.5,4.5,32,32,8.35465,80.44396
NA-7111,2020-01-16,16:20:43,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.44401
NA-7111,2020-01-16,16:20:44,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.44409
NA-7111,2020-01-16,16:20:45,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.44415
NA-7111,2020-01-16,16:20:46,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.44422
NA-7111,2020-01-16,16:20:47,Thursday,Normal,4,4.5,4.5,32,32,8.35464,80.4443
NA-7111,2020-01-16,16:20:48,Thursday,Normal,4,4.5,4.5,32,32,8.35465,80.44439
NA-7111,2020-01-16,16:20:49,Thursday,Normal,4,4.5,4.5,32,32,8.35467,80.44449
NA-7111,2020-01-16,16:20:50,Thursday,Normal,4,4.5,4.5,32,32,8.35468,80.44458
NA-7111,2020-01-16,16:20:51,Thursday,Normal,4,4.5,4.5,32,32,8.35469,80.44468
NA-7111,2020-01-16,16:20:52,Thursday,Normal,4,4.5,4.5,32,32,8.35471,80.44479
NA-7111,2020-01-16,16:20:53,Thursday,Normal,4,4.5,4.5,32,32,8.35471,80.44489
NA-7111,2020-01-16,16:20:54,Thursday,Normal,4,4.5,4.5,32,32,8.35471,80.445
NA-7111,2020-01-16,16:20:55,Thursday,Normal,4,4.5,4.5,32,32,8.35472,80.44512
NA-7111,2020-01-16,16:20:56,Thursday,Normal,4,4.5,4.5,32,32,8.35472,80.44523
NA-7111,2020-01-16,16:20:57,Thursday,Normal,4,4.5,4.5,32,32,8.35473,80.44535
NA-7111,2020-01-16,16:20:58,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.44547
NA-7111,2020-01-16,16:20:59,Thursday,Normal,4,4.5,4.5,32,32,8.35476,80.44559
NA-7111,2020-01-16,16:21:00,Thursday,Normal,4,4.5,4.5,32,32,8.35478,80.44572
NA-7111,2020-01-16,16:21:01,Thursday,Normal,4,4.5,4.5,32,32,8.35479,80.44585
NA-7111,2020-01-16,16:21:02,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.44597
NA-7111,2020-01-16,16:21:03,Thursday,Normal,4,4.5,4.5,32,32,8.35481,80.4461
NA-7111,2020-01-16,16:21:04,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.44622
NA-7111,2020-01-16,16:21:05,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.44634
NA-7111,2020-01-16,16:21:06,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.44645
NA-7111,2020-01-16,16:21:07,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.44657
NA-7111,2020-01-16,16:21:08,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.44668
NA-7111,2020-01-16,16:21:09,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.44679
NA-7111,2020-01-16,16:21:10,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.4469
NA-7111,2020-01-16,16:21:11,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.44703
NA-7111,2020-01-16,16:21:12,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.44715
NA-7111,2020-01-16,16:21:13,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.44726
NA-7111,2020-01-16,16:21:14,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.44739
NA-7111,2020-01-16,16:21:15,Thursday,Normal,4,4.5,4.5,32,32,8.35486,80.44752
NA-7111,2020-01-16,16:21:16,Thursday,Normal,4,4.5,4.5,32,32,8.35487,80.44764
NA-7111,2020-01-16,16:21:17,Thursday,Normal,4,4.5,4.5,32,32,8.35488,80.44776
NA-7111,2020-01-16,16:21:18,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.44787
NA-7111,2020-01-16,16:21:19,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.44798
NA-7111,2020-01-16,16:21:20,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.44806
NA-7111,2020-01-16,16:21:21,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.44814
NA-7111,2020-01-16,16:21:22,Thursday,Normal,4,4.5,4.5,32,32,8.35494,80.44821
NA-7111,2020-01-16,16:21:23,Thursday,Normal,4,4.5,4.5,32,32,8.35496,80.44828
NA-7111,2020-01-16,16:21:24,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.44833
NA-7111,2020-01-16,16:21:25,Thursday,Normal,4,4.5,4.5,32,32,8.35501,80.44833
NA-7111,2020-01-16,16:21:26,Thursday,Normal,4,4.5,4.5,32,32,8.35502,80.44831
NA-7111,2020-01-16,16:21:27,Thursday,Normal,4,4.5,4.5,32,32,8.35503,80.44829
NA-7111,2020-01-16,16:21:28,Thursday,Normal,4,4.5,4.5,32,32,8.35502,80.44826
NA-7111,2020-01-16,16:21:31,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.44825
NA-7111,2020-01-16,16:21:34,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.44826
NA-7111,2020-01-16,16:21:35,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.44827
NA-7111,2020-01-16,16:21:36,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.44828
NA-7111,2020-01-16,16:21:37,Thursday,Normal,4,4.5,4.5,32,32,8.35496,80.44829
NA-7111,2020-01-16,16:21:38,Thursday,Normal,4,4.5,4.5,32,32,8.35495,80.44831
NA-7111,2020-01-16,16:21:39,Thursday,Normal,4,4.5,4.5,32,32,8.35494,80.44834
NA-7111,2020-01-16,16:21:40,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.44838
NA-7111,2020-01-16,16:21:41,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.44842
NA-7111,2020-01-16,16:21:42,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.44848
NA-7111,2020-01-16,16:21:43,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.44855
NA-7111,2020-01-16,16:21:44,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.44862
NA-7111,2020-01-16,16:21:45,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.4487
NA-7111,2020-01-16,16:21:46,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.44878
NA-7111,2020-01-16,16:21:47,Thursday,Normal,4,4.5,4.5,32,32,8.35494,80.44889
NA-7111,2020-01-16,16:21:48,Thursday,Normal,4,4.5,4.5,32,32,8.35495,80.44899
NA-7111,2020-01-16,16:21:49,Thursday,Normal,4,4.5,4.5,32,32,8.35495,80.44908
NA-7111,2020-01-16,16:21:50,Thursday,Normal,4,4.5,4.5,32,32,8.35496,80.44918
NA-7111,2020-01-16,16:21:51,Thursday,Normal,4,4.5,4.5,32,32,8.35496,80.44928
NA-7111,2020-01-16,16:21:52,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.44938
NA-7111,2020-01-16,16:21:53,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.44949
NA-7111,2020-01-16,16:21:54,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.44961
NA-7111,2020-01-16,16:21:55,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.44973
NA-7111,2020-01-16,16:21:56,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.44985
NA-7111,2020-01-16,16:21:57,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45
NA-7111,2020-01-16,16:21:58,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45014
NA-7111,2020-01-16,16:21:59,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45028
NA-7111,2020-01-16,16:22:00,Thursday,Normal,4,4.5,4.5,32,32,8.35501,80.45044
NA-7111,2020-01-16,16:22:01,Thursday,Normal,4,4.5,4.5,32,32,8.35501,80.45058
NA-7111,2020-01-16,16:22:02,Thursday,Normal,4,4.5,4.5,32,32,8.35501,80.45073
NA-7111,2020-01-16,16:22:03,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45088
NA-7111,2020-01-16,16:22:04,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.45102
NA-7111,2020-01-16,16:22:05,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45115
NA-7111,2020-01-16,16:22:06,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45128
NA-7111,2020-01-16,16:22:07,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.45139
NA-7111,2020-01-16,16:22:08,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.45151
NA-7111,2020-01-16,16:22:09,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45162
NA-7111,2020-01-16,16:22:10,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.45172
NA-7111,2020-01-16,16:22:11,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.4518
NA-7111,2020-01-16,16:22:12,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45188
NA-7111,2020-01-16,16:22:13,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45193
NA-7111,2020-01-16,16:22:14,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45196
NA-7111,2020-01-16,16:22:15,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.45197
NA-7111,2020-01-16,16:22:16,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45196
NA-7111,2020-01-16,16:22:17,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45195
NA-7111,2020-01-16,16:22:18,Thursday,Normal,4,4.5,4.5,32,32,8.35501,80.45194
NA-7111,2020-01-16,16:22:19,Thursday,Normal,4,4.5,4.5,32,32,8.35502,80.45194
NA-7111,2020-01-16,16:22:21,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45195
NA-7111,2020-01-16,16:22:22,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.45197
NA-7111,2020-01-16,16:22:23,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45201
NA-7111,2020-01-16,16:22:24,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.45206
NA-7111,2020-01-16,16:22:25,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.4521
NA-7111,2020-01-16,16:22:26,Thursday,Normal,4,4.5,4.5,32,32,8.35496,80.45215
NA-7111,2020-01-16,16:22:27,Thursday,Normal,4,4.5,4.5,32,32,8.35496,80.45222
NA-7111,2020-01-16,16:22:28,Thursday,Normal,4,4.5,4.5,32,32,8.35495,80.45229
NA-7111,2020-01-16,16:22:29,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45235
NA-7111,2020-01-16,16:22:30,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45243
NA-7111,2020-01-16,16:22:31,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45251
NA-7111,2020-01-16,16:22:32,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45259
NA-7111,2020-01-16,16:22:33,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45267
NA-7111,2020-01-16,16:22:34,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45276
NA-7111,2020-01-16,16:22:35,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45286
NA-7111,2020-01-16,16:22:36,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45298
NA-7111,2020-01-16,16:22:37,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.4531
NA-7111,2020-01-16,16:22:38,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45321
NA-7111,2020-01-16,16:22:39,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.4533
NA-7111,2020-01-16,16:22:40,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45341
NA-7111,2020-01-16,16:22:41,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45351
NA-7111,2020-01-16,16:22:42,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.4536
NA-7111,2020-01-16,16:22:43,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45369
NA-7111,2020-01-16,16:22:44,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45377
NA-7111,2020-01-16,16:22:45,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45385
NA-7111,2020-01-16,16:22:46,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45394
NA-7111,2020-01-16,16:22:47,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45402
NA-7111,2020-01-16,16:22:48,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45411
NA-7111,2020-01-16,16:22:49,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.4542
NA-7111,2020-01-16,16:22:50,Thursday,Normal,4,4.5,4.5,32,32,8.35489,80.45429
NA-7111,2020-01-16,16:22:51,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.4544
NA-7111,2020-01-16,16:22:52,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45451
NA-7111,2020-01-16,16:22:53,Thursday,Normal,4,4.5,4.5,32,32,8.35489,80.45461
NA-7111,2020-01-16,16:22:54,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45471
NA-7111,2020-01-16,16:22:55,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45481
NA-7111,2020-01-16,16:22:56,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45491
NA-7111,2020-01-16,16:22:57,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45501
NA-7111,2020-01-16,16:22:58,Thursday,Normal,4,4.5,4.5,32,32,8.35489,80.45511
NA-7111,2020-01-16,16:22:59,Thursday,Normal,4,4.5,4.5,32,32,8.35489,80.45523
NA-7111,2020-01-16,16:23:00,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45534
NA-7111,2020-01-16,16:23:01,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45544
NA-7111,2020-01-16,16:23:02,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45557
NA-7111,2020-01-16,16:23:03,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45569
NA-7111,2020-01-16,16:23:04,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.4558
NA-7111,2020-01-16,16:23:05,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45589
NA-7111,2020-01-16,16:23:06,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45599
NA-7111,2020-01-16,16:23:07,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45608
NA-7111,2020-01-16,16:23:08,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45614
NA-7111,2020-01-16,16:23:09,Thursday,Normal,4,4.5,4.5,32,32,8.35494,80.45619
NA-7111,2020-01-16,16:23:10,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.4562
NA-7111,2020-01-16,16:23:14,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45623
NA-7111,2020-01-16,16:23:15,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45627
NA-7111,2020-01-16,16:23:16,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45633
NA-7111,2020-01-16,16:23:17,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.4564
NA-7111,2020-01-16,16:23:18,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45647
NA-7111,2020-01-16,16:23:19,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45655
NA-7111,2020-01-16,16:23:20,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45662
NA-7111,2020-01-16,16:23:21,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.4567
NA-7111,2020-01-16,16:23:22,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45678
NA-7111,2020-01-16,16:23:23,Thursday,Normal,4,4.5,4.5,32,32,8.35489,80.45687
NA-7111,2020-01-16,16:23:24,Thursday,Normal,4,4.5,4.5,32,32,8.35488,80.45695
NA-7111,2020-01-16,16:23:25,Thursday,Normal,4,4.5,4.5,32,32,8.35487,80.45705
NA-7111,2020-01-16,16:23:26,Thursday,Normal,4,4.5,4.5,32,32,8.35486,80.45715
NA-7111,2020-01-16,16:23:27,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.45727
NA-7111,2020-01-16,16:23:28,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45739
NA-7111,2020-01-16,16:23:29,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45751
