Bus No,Date,Time,Driver rating based on time,Driver rating based on decipline,Bus rating,Driver Age,Weather,Bus type,Longtide,Latitude,Start/End
NC - 5210,2/24/2020,10:28:04,4,4.5,4.5,32,33,Normal,8.5488733,80.8316855,
NC - 5210,2/24/2020,10:28:16,4,4.5,4.5,32,33,Normal,8.5488755,80.8316879,
NC - 5210,2/24/2020,10:28:26,4,4.5,4.5,32,33,Normal,8.5488747,80.8316871,
NC - 5210,2/24/2020,10:28:34,4,4.5,4.5,32,33,Normal,8.5488779,80.8316856,
NC - 5210,2/24/2020,10:28:45,4,4.5,4.5,32,33,Normal,8.5488811,80.8316864,
NC - 5210,2/24/2020,10:28:55,4,4.5,4.5,32,33,Normal,8.548884,80.831687,
NC - 5210,2/24/2020,10:29:05,4,4.5,4.5,32,33,Normal,8.5488899,80.8316868,
NC - 5210,2/24/2020,10:29:15,4,4.5,4.5,32,33,Normal,8.5488901,80.8316878,
NC - 5210,2/24/2020,10:29:26,4,4.5,4.5,32,33,Normal,8.5488895,80.8316892,
NC - 5210,2/24/2020,10:29:34,4,4.5,4.5,32,33,Normal,8.5488912,80.8316888,
NC - 5210,2/24/2020,10:29:45,4,4.5,4.5,32,33,Normal,8.5488931,80.8316898,
NC - 5210,2/24/2020,10:29:55,4,4.5,4.5,32,33,Normal,8.5488946,80.8316899,
NC - 5210,2/24/2020,10:30:04,4,4.5,4.5,32,33,Normal,8.5488969,80.8316874,
NC - 5210,2/24/2020,10:30:15,4,4.5,4.5,32,33,Normal,8.5488968,80.8316876,
NC - 5210,2/24/2020,10:30:25,4,4.5,4.5,32,33,Normal,8.5488966,80.8316877,
NC - 5210,2/24/2020,10:30:35,4,4.5,4.5,32,33,Normal,8.5488969,80.8316879,
NC - 5210,2/24/2020,10:30:45,4,4.5,4.5,32,33,Normal,8.5488983,80.831688,
NC - 5210,2/24/2020,10:30:56,4,4.5,4.5,32,33,Normal,8.5488987,80.8316888,
NC - 5210,2/24/2020,10:31:05,4,4.5,4.5,32,33,Normal,8.5488982,80.8316904,
NC - 5210,2/24/2020,10:31:15,4,4.5,4.5,32,33,Normal,8.5488983,80.8316915,
NC - 5210,2/24/2020,10:31:26,4,4.5,4.5,32,33,Normal,8.5488978,80.8316914,
NC - 5210,2/24/2020,10:31:35,4,4.5,4.5,32,33,Normal,8.5488983,80.8316911,
NC - 5210,2/24/2020,10:31:44,4,4.5,4.5,32,33,Normal,8.5488969,80.8316926,
NC - 5210,2/24/2020,10:31:55,4,4.5,4.5,32,33,Normal,8.5488955,80.8316935,
NC - 5210,2/24/2020,10:32:04,4,4.5,4.5,32,33,Normal,8.5488995,80.8316915,
NC - 5210,2/24/2020,10:32:15,4,4.5,4.5,32,33,Normal,8.5489013,80.8316913,
NC - 5210,2/24/2020,10:32:26,4,4.5,4.5,32,33,Normal,8.5489022,80.831694,
NC - 5210,2/24/2020,10:32:37,4,4.5,4.5,32,33,Normal,8.5489024,80.8316961,Horowpothana 
NC - 5210,2/24/2020,10:32:43,4,4.5,4.5,32,33,Normal,8.5489035,80.8316956,
NC - 5210,2/24/2020,10:32:57,4,4.5,4.5,32,33,Normal,8.5489053,80.8316983,
NC - 5210,2/24/2020,10:33:05,4,4.5,4.5,32,33,Normal,8.5489053,80.831699,
NC - 5210,2/24/2020,10:33:15,4,4.5,4.5,32,33,Normal,8.5489062,80.8316974,
NC - 5210,2/24/2020,10:33:24,4,4.5,4.5,32,33,Normal,8.5489073,80.8316961,
NC - 5210,2/24/2020,10:33:36,4,4.5,4.5,32,33,Normal,8.5489069,80.8316948,
NC - 5210,2/24/2020,10:33:47,4,4.5,4.5,32,33,Normal,8.5489067,80.8316941,
NC - 5210,2/24/2020,10:33:54,4,4.5,4.5,32,33,Normal,8.5489079,80.8316944,
NC - 5210,2/24/2020,10:34:07,4,4.5,4.5,32,33,Normal,8.5489084,80.8316943,
NC - 5210,2/24/2020,10:34:15,4,4.5,4.5,32,33,Normal,8.5489084,80.831694,
NC - 5210,2/24/2020,10:34:25,4,4.5,4.5,32,33,Normal,8.5489089,80.8316936,
NC - 5210,2/24/2020,10:34:36,4,4.5,4.5,32,33,Normal,8.5489094,80.8316932,
NC - 5210,2/24/2020,10:34:45,4,4.5,4.5,32,33,Normal,8.5489097,80.8316932,
NC - 5210,2/24/2020,10:34:55,4,4.5,4.5,32,33,Normal,8.5489099,80.8316932,
NC - 5210,2/24/2020,10:35:06,4,4.5,4.5,32,33,Normal,8.5489098,80.8316938,
NC - 5210,2/24/2020,10:35:17,4,4.5,4.5,32,33,Normal,8.5489097,80.8316935,
NC - 5210,2/24/2020,10:35:24,4,4.5,4.5,32,33,Normal,8.5489095,80.8316932,
NC - 5210,2/24/2020,10:35:37,4,4.5,4.5,32,33,Normal,8.5489099,80.8316931,
NC - 5210,2/24/2020,10:35:44,4,4.5,4.5,32,33,Normal,8.5489117,80.8316929,
NC - 5210,2/24/2020,10:35:55,4,4.5,4.5,32,33,Normal,8.5489129,80.8316927,
NC - 5210,2/24/2020,10:36:05,4,4.5,4.5,32,33,Normal,8.5489131,80.8316921,
NC - 5210,2/24/2020,10:36:16,4,4.5,4.5,32,33,Normal,8.5489135,80.831691,
NC - 5210,2/24/2020,10:36:26,4,4.5,4.5,32,33,Normal,8.5489119,80.8316911,
NC - 5210,2/24/2020,10:36:35,4,4.5,4.5,32,33,Normal,8.5489105,80.8316911,
NC - 5210,2/24/2020,10:36:46,4,4.5,4.5,32,33,Normal,8.5489086,80.8316909,
NC - 5210,2/24/2020,10:36:56,4,4.5,4.5,32,33,Normal,8.5489086,80.8316908,
NC - 5210,2/24/2020,10:37:06,4,4.5,4.5,32,33,Normal,8.5489084,80.8316896,
NC - 5210,2/24/2020,10:37:15,4,4.5,4.5,32,33,Normal,8.5489089,80.8316899,
NC - 5210,2/24/2020,10:37:26,4,4.5,4.5,32,33,Normal,8.5489091,80.8316899,
NC - 5210,2/24/2020,10:37:37,4,4.5,4.5,32,33,Normal,8.5489088,80.8316891,
NC - 5210,2/24/2020,10:37:45,4,4.5,4.5,32,33,Normal,8.548909,80.8316878,
NC - 5210,2/24/2020,10:37:55,4,4.5,4.5,32,33,Normal,8.5489093,80.8316864,
NC - 5210,2/24/2020,10:38:05,4,4.5,4.5,32,33,Normal,8.5489098,80.8316849,
NC - 5210,2/24/2020,10:38:15,4,4.5,4.5,32,33,Normal,8.5489102,80.8316846,
NC - 5210,2/24/2020,10:38:26,4,4.5,4.5,32,33,Normal,8.5489104,80.8316838,
NC - 5210,2/24/2020,10:38:35,4,4.5,4.5,32,33,Normal,8.5489109,80.8316844,
NC - 5210,2/24/2020,10:38:45,4,4.5,4.5,32,33,Normal,8.5489117,80.8316847,
NC - 5210,2/24/2020,10:38:55,4,4.5,4.5,32,33,Normal,8.5489129,80.8316844,
NC - 5210,2/24/2020,10:39:05,4,4.5,4.5,32,33,Normal,8.5489136,80.8316837,
NC - 5210,2/24/2020,10:39:16,4,4.5,4.5,32,33,Normal,8.5489139,80.8316834,
NC - 5210,2/24/2020,10:39:25,4,4.5,4.5,32,33,Normal,8.5489138,80.831684,
NC - 5210,2/24/2020,10:39:36,4,4.5,4.5,32,33,Normal,8.5489136,80.8316839,
NC - 5210,2/24/2020,10:39:46,4,4.5,4.5,32,33,Normal,8.5489141,80.8316834,
NC - 5210,2/24/2020,10:39:56,4,4.5,4.5,32,33,Normal,8.5489147,80.8316844,
NC - 5210,2/24/2020,10:40:06,4,4.5,4.5,32,33,Normal,8.5489146,80.8316845,
NC - 5210,2/24/2020,10:40:16,4,4.5,4.5,32,33,Normal,8.5489147,80.8316842,
NC - 5210,2/24/2020,10:40:26,4,4.5,4.5,32,33,Normal,8.548915,80.8316842,
NC - 5210,2/24/2020,10:40:38,4,4.5,4.5,32,33,Normal,8.548916,80.8316839,
NC - 5210,2/24/2020,10:40:46,4,4.5,4.5,32,33,Normal,8.5489164,80.8316837,
NC - 5210,2/24/2020,10:40:55,4,4.5,4.5,32,33,Normal,8.5489167,80.8316837,
NC - 5210,2/24/2020,10:41:08,4,4.5,4.5,32,33,Normal,8.548917,80.8316832,
NC - 5210,2/24/2020,10:41:16,4,4.5,4.5,32,33,Normal,8.5489168,80.8316834,
NC - 5210,2/24/2020,10:41:26,4,4.5,4.5,32,33,Normal,8.5489172,80.8316819,
NC - 5210,2/24/2020,10:41:39,4,4.5,4.5,32,33,Normal,8.5489174,80.8316809,
NC - 5210,2/24/2020,10:41:45,4,4.5,4.5,32,33,Normal,8.5489161,80.8316815,
NC - 5210,2/24/2020,10:41:55,4,4.5,4.5,32,33,Normal,8.5489159,80.8316811,
NC - 5210,2/24/2020,10:42:06,4,4.5,4.5,32,33,Normal,8.5489173,80.8316804,
NC - 5210,2/24/2020,10:42:16,4,4.5,4.5,32,33,Normal,8.5489176,80.8316807,
NC - 5210,2/24/2020,10:42:26,4,4.5,4.5,32,33,Normal,8.5489164,80.8316813,
NC - 5210,2/24/2020,10:42:36,4,4.5,4.5,32,33,Normal,8.5489159,80.8316814,
NC - 5210,2/24/2020,10:42:47,4,4.5,4.5,32,33,Normal,8.5489161,80.8316817,
NC - 5210,2/24/2020,10:42:56,4,4.5,4.5,32,33,Normal,8.5489163,80.831681,
NC - 5210,2/24/2020,10:43:06,4,4.5,4.5,32,33,Normal,8.5489172,80.8316799,
NC - 5210,2/24/2020,10:43:17,4,4.5,4.5,32,33,Normal,8.5489181,80.831679,
NC - 5210,2/24/2020,10:43:25,4,4.5,4.5,32,33,Normal,8.5489186,80.8316789,
NC - 5210,2/24/2020,10:43:36,4,4.5,4.5,32,33,Normal,8.5489195,80.8316793,
NC - 5210,2/24/2020,10:43:48,4,4.5,4.5,32,33,Normal,8.5489198,80.8316794,
NC - 5210,2/24/2020,10:43:54,4,4.5,4.5,32,33,Normal,8.5489203,80.8316792,
NC - 5210,2/24/2020,10:44:06,4,4.5,4.5,32,33,Normal,8.5489221,80.8316789,
NC - 5210,2/24/2020,10:44:16,4,4.5,4.5,32,33,Normal,8.5489233,80.8316788,
NC - 5210,2/24/2020,10:44:25,4,4.5,4.5,32,33,Normal,8.5489235,80.8316788,
NC - 5210,2/24/2020,10:44:35,4,4.5,4.5,32,33,Normal,8.5489237,80.8316788,
NC - 5210,2/24/2020,10:44:45,4,4.5,4.5,32,33,Normal,8.5489241,80.8316784,
NC - 5210,2/24/2020,10:44:58,4,4.5,4.5,32,33,Normal,8.5489243,80.8316783,
NC - 5210,2/24/2020,10:45:05,4,4.5,4.5,32,33,Normal,8.5489244,80.8316782,
NC - 5210,2/24/2020,10:45:20,4,4.5,4.5,32,33,Normal,8.5490912,80.8314695,
NC - 5210,2/24/2020,10:45:35,4,4.5,4.5,32,33,Normal,8.5490436,80.8313886,
NC - 5210,2/24/2020,10:45:46,4,4.5,4.5,32,33,Normal,8.5488905,80.8312343,
NC - 5210,2/24/2020,10:45:55,4,4.5,4.5,32,33,Normal,8.5488208,80.8312478,
NC - 5210,2/24/2020,10:46:05,4,4.5,4.5,32,33,Normal,8.5487089,80.8311325,
NC - 5210,2/24/2020,10:46:15,4,4.5,4.5,32,33,Normal,8.5485096,80.8309427,
NC - 5210,2/24/2020,10:46:26,4,4.5,4.5,32,33,Normal,8.5481558,80.8305952,
NC - 5210,2/24/2020,10:46:35,4,4.5,4.5,32,33,Normal,8.5477422,80.8302166,
NC - 5210,2/24/2020,10:46:46,4,4.5,4.5,32,33,Normal,8.5473235,80.8298319,
NC - 5210,2/24/2020,10:46:56,4,4.5,4.5,32,33,Normal,8.5469801,80.8294491,
NC - 5210,2/24/2020,10:47:05,4,4.5,4.5,32,33,Normal,8.5467252,80.8291233,
NC - 5210,2/24/2020,10:47:15,4,4.5,4.5,32,33,Normal,8.5464274,80.8288511,
NC - 5210,2/24/2020,10:47:26,4,4.5,4.5,32,33,Normal,8.5462582,80.8285947,
NC - 5210,2/24/2020,10:47:35,4,4.5,4.5,32,33,Normal,8.5460686,80.8282609,
NC - 5210,2/24/2020,10:47:46,4,4.5,4.5,32,33,Normal,8.5456553,80.8277952,
NC - 5210,2/24/2020,10:47:54,4,4.5,4.5,32,33,Normal,8.5452802,80.8272892,
NC - 5210,2/24/2020,10:48:05,4,4.5,4.5,32,33,Normal,8.5447518,80.8267593,
NC - 5210,2/24/2020,10:48:15,4,4.5,4.5,32,33,Normal,8.5442218,80.8262758,
NC - 5210,2/24/2020,10:48:25,4,4.5,4.5,32,33,Normal,8.543743,80.8257536,
NC - 5210,2/24/2020,10:48:35,4,4.5,4.5,32,33,Normal,8.5433679,80.8252774,
NC - 5210,2/24/2020,10:48:45,4,4.5,4.5,32,33,Normal,8.5428795,80.8247929,
NC - 5210,2/24/2020,10:48:56,4,4.5,4.5,32,33,Normal,8.542328,80.8242378,
NC - 5210,2/24/2020,10:49:06,4,4.5,4.5,32,33,Normal,8.5419924,80.8238132,
NC - 5210,2/24/2020,10:49:15,4,4.5,4.5,32,33,Normal,8.5419881,80.8238206,
NC - 5210,2/24/2020,10:49:24,4,4.5,4.5,32,33,Normal,8.5418712,80.8237458,
NC - 5210,2/24/2020,10:49:34,4,4.5,4.5,32,33,Normal,8.5414731,80.8233808,
NC - 5210,2/24/2020,10:50:07,4,4.5,4.5,32,33,Normal,8.539828,80.8217014,
NC - 5210,2/24/2020,10:50:12,4,4.5,4.5,32,33,Normal,8.5395775,80.8213729,
NC - 5210,2/24/2020,10:50:28,4,4.5,4.5,32,33,Normal,8.5386121,80.8203887,
NC - 5210,2/24/2020,10:50:48,4,4.5,4.5,32,33,Normal,8.5375119,80.8192877,
NC - 5210,2/24/2020,10:51:04,4,4.5,4.5,32,33,Normal,8.5367329,80.8184713,
NC - 5210,2/24/2020,10:51:17,4,4.5,4.5,32,33,Normal,8.5360036,80.8176769,
NC - 5210,2/24/2020,10:51:23,4,4.5,4.5,32,33,Normal,8.5356259,80.8172489,
NC - 5210,2/24/2020,10:51:36,4,4.5,4.5,32,33,Normal,8.5348954,80.8165006,
NC - 5210,2/24/2020,10:51:46,4,4.5,4.5,32,33,Normal,8.5343297,80.8159243,
NC - 5210,2/24/2020,10:51:53,4,4.5,4.5,32,33,Normal,8.5338859,80.8154953,
NC - 5210,2/24/2020,10:52:07,4,4.5,4.5,32,33,Normal,8.5331146,80.814722,
NC - 5210,2/24/2020,10:52:16,4,4.5,4.5,32,33,Normal,8.532588,80.8142249,
NC - 5210,2/24/2020,10:52:27,4,4.5,4.5,32,33,Normal,8.5319772,80.8135868,
NC - 5210,2/24/2020,10:52:38,4,4.5,4.5,32,33,Normal,8.5316834,80.8132689,
NC - 5210,2/24/2020,10:52:54,4,4.5,4.5,32,33,Normal,8.5315131,80.8130808,
NC - 5210,2/24/2020,10:53:01,4,4.5,4.5,32,33,Normal,8.5309747,80.8126276,
NC - 5210,2/24/2020,10:53:14,4,4.5,4.5,32,33,Normal,8.5300718,80.8116641,
NC - 5210,2/24/2020,10:53:23,4,4.5,4.5,32,33,Normal,8.5294423,80.8110144,
NC - 5210,2/24/2020,10:53:33,4,4.5,4.5,32,33,Normal,8.5288152,80.8103674,
NC - 5210,2/24/2020,10:53:43,4,4.5,4.5,32,33,Normal,8.5281856,80.8097047,
NC - 5210,2/24/2020,10:53:52,4,4.5,4.5,32,33,Normal,8.5276812,80.809081,
NC - 5210,2/24/2020,10:54:03,4,4.5,4.5,32,33,Normal,8.5269649,80.8083212,
NC - 5210,2/24/2020,10:54:13,4,4.5,4.5,32,33,Normal,8.5262875,80.8076833,
NC - 5210,2/24/2020,10:54:22,4,4.5,4.5,32,33,Normal,8.5256824,80.8070889,
NC - 5210,2/24/2020,10:54:33,4,4.5,4.5,32,33,Normal,8.5250026,80.806293,
NC - 5210,2/24/2020,10:54:43,4,4.5,4.5,32,33,Normal,8.5243788,80.8056232,
NC - 5210,2/24/2020,10:54:52,4,4.5,4.5,32,33,Normal,8.5237422,80.8050865,
NC - 5210,2/24/2020,10:55:03,4,4.5,4.5,32,33,Normal,8.5230736,80.8043588,
NC - 5210,2/24/2020,10:55:13,4,4.5,4.5,32,33,Normal,8.5224153,80.8036796,
NC - 5210,2/24/2020,10:55:22,4,4.5,4.5,32,33,Normal,8.521826,80.8030142,
NC - 5210,2/24/2020,10:55:32,4,4.5,4.5,32,33,Normal,8.5211347,80.8022897,
NC - 5210,2/24/2020,10:55:42,4,4.5,4.5,32,33,Normal,8.5204256,80.8015701,
NC - 5210,2/24/2020,10:55:52,4,4.5,4.5,32,33,Normal,8.5197731,80.8009078,
NC - 5210,2/24/2020,10:56:03,4,4.5,4.5,32,33,Normal,8.5195127,80.8006313,
NC - 5210,2/24/2020,10:56:12,4,4.5,4.5,32,33,Normal,8.5195897,80.8007263,
NC - 5210,2/24/2020,10:56:23,4,4.5,4.5,32,33,Normal,8.5194906,80.8006398,
NC - 5210,2/24/2020,10:56:33,4,4.5,4.5,32,33,Normal,8.519219,80.8004629,
NC - 5210,2/24/2020,10:56:42,4,4.5,4.5,32,33,Normal,8.518766,80.8000343,
NC - 5210,2/24/2020,10:56:51,4,4.5,4.5,32,33,Normal,8.518299,80.7994432,
NC - 5210,2/24/2020,10:57:02,4,4.5,4.5,32,33,Normal,8.5176663,80.7987589,
NC - 5210,2/24/2020,10:57:14,4,4.5,4.5,32,33,Normal,8.51699,80.7979422,
NC - 5210,2/24/2020,10:57:21,4,4.5,4.5,32,33,Normal,8.5165549,80.7974461,
NC - 5210,2/24/2020,10:57:32,4,4.5,4.5,32,33,Normal,8.5160152,80.7966313,
NC - 5210,2/24/2020,10:57:42,4,4.5,4.5,32,33,Normal,8.515518,80.7958221,
NC - 5210,2/24/2020,10:57:54,4,4.5,4.5,32,33,Normal,8.5149038,80.7947334,
NC - 5210,2/24/2020,10:58:01,4,4.5,4.5,32,33,Normal,8.5145168,80.7940127,
NC - 5210,2/24/2020,10:58:12,4,4.5,4.5,32,33,Normal,8.5141601,80.7933728,
NC - 5210,2/24/2020,10:58:22,4,4.5,4.5,32,33,Normal,8.5140461,80.7931909,
NC - 5210,2/24/2020,10:58:32,4,4.5,4.5,32,33,Normal,8.5136923,80.7926577,
NC - 5210,2/24/2020,10:58:43,4,4.5,4.5,32,33,Normal,8.5131487,80.791853,
NC - 5210,2/24/2020,10:58:54,4,4.5,4.5,32,33,Normal,8.5120992,80.7903228,
NC - 5210,2/24/2020,10:59:02,4,4.5,4.5,32,33,Normal,8.5113384,80.7892271,
NC - 5210,2/24/2020,10:59:12,4,4.5,4.5,32,33,Normal,8.5105163,80.7879291,
NC - 5210,2/24/2020,10:59:23,4,4.5,4.5,32,33,Normal,8.5102008,80.7872552,
NC - 5210,2/24/2020,10:59:32,4,4.5,4.5,32,33,Normal,8.5101298,80.7872025,
NC - 5210,2/24/2020,10:59:42,4,4.5,4.5,32,33,Normal,8.5101249,80.7872289,
NC - 5210,2/24/2020,10:59:52,4,4.5,4.5,32,33,Normal,8.5101185,80.7872373,
NC - 5210,2/24/2020,11:00:02,4,4.5,4.5,32,33,Normal,8.5100225,80.7871123,
NC - 5210,2/24/2020,11:00:11,4,4.5,4.5,32,33,Normal,8.5095714,80.7865728,
NC - 5210,2/24/2020,11:00:22,4,4.5,4.5,32,33,Normal,8.5089487,80.7857023,
NC - 5210,2/24/2020,11:00:32,4,4.5,4.5,32,33,Normal,8.5081726,80.7844085,
NC - 5210,2/24/2020,11:00:42,4,4.5,4.5,32,33,Normal,8.5072552,80.7822793,
NC - 5210,2/24/2020,11:00:53,4,4.5,4.5,32,33,Normal,8.5064887,80.7805776,
NC - 5210,2/24/2020,11:01:02,4,4.5,4.5,32,33,Normal,8.505713,80.7792244,
NC - 5210,2/24/2020,11:01:13,4,4.5,4.5,32,33,Normal,8.5049252,80.7779515,
NC - 5210,2/24/2020,11:01:23,4,4.5,4.5,32,33,Normal,8.5049598,80.7783146,
NC - 5210,2/24/2020,11:01:31,4,4.5,4.5,32,33,Normal,8.504854,80.7780821,
NC - 5210,2/24/2020,11:01:43,4,4.5,4.5,32,33,Normal,8.5045466,80.7775913,
NC - 5210,2/24/2020,11:01:52,4,4.5,4.5,32,33,Normal,8.5037297,80.7764567,
NC - 5210,2/24/2020,11:02:02,4,4.5,4.5,32,33,Normal,8.5033126,80.7756308,
NC - 5210,2/24/2020,11:02:11,4,4.5,4.5,32,33,Normal,8.5033199,80.7749635,
NC - 5210,2/24/2020,11:02:21,4,4.5,4.5,32,33,Normal,8.5031874,80.7741016,
NC - 5210,2/24/2020,11:02:31,4,4.5,4.5,32,33,Normal,8.5027892,80.7727993,
NC - 5210,2/24/2020,11:02:42,4,4.5,4.5,32,33,Normal,8.502207,80.7716135,
NC - 5210,2/24/2020,11:02:52,4,4.5,4.5,32,33,Normal,8.5019078,80.7709661,
NC - 5210,2/24/2020,11:03:02,4,4.5,4.5,32,33,Normal,8.501778,80.7707701,
NC - 5210,2/24/2020,11:03:12,4,4.5,4.5,32,33,Normal,8.5009707,80.7699525,
NC - 5210,2/24/2020,11:03:23,4,4.5,4.5,32,33,Normal,8.4999174,80.7686546,
NC - 5210,2/24/2020,11:03:32,4,4.5,4.5,32,33,Normal,8.498782,80.7674511,
NC - 5210,2/24/2020,11:03:42,4,4.5,4.5,32,33,Normal,8.4975621,80.7661644,
NC - 5210,2/24/2020,11:03:51,4,4.5,4.5,32,33,Normal,8.4963343,80.7649485,
NC - 5210,2/24/2020,11:04:02,4,4.5,4.5,32,33,Normal,8.4951394,80.7636864,
NC - 5210,2/24/2020,11:04:14,4,4.5,4.5,32,33,Normal,8.4949919,80.763592,
NC - 5210,2/24/2020,11:04:22,4,4.5,4.5,32,33,Normal,8.4949304,80.7634701,
NC - 5210,2/24/2020,11:04:31,4,4.5,4.5,32,33,Normal,8.4944175,80.762863,
NC - 5210,2/24/2020,11:04:43,4,4.5,4.5,32,33,Normal,8.4933285,80.7616936,
NC - 5210,2/24/2020,11:04:53,4,4.5,4.5,32,33,Normal,8.4922428,80.7605786,
NC - 5210,2/24/2020,11:05:01,4,4.5,4.5,32,33,Normal,8.4914216,80.7596394,
NC - 5210,2/24/2020,11:05:11,4,4.5,4.5,32,33,Normal,8.4908252,80.7591279,
NC - 5210,2/24/2020,11:05:22,4,4.5,4.5,32,33,Normal,8.4906626,80.7589123,
NC - 5210,2/24/2020,11:05:31,4,4.5,4.5,32,33,Normal,8.4900786,80.7582614,
NC - 5210,2/24/2020,11:05:41,4,4.5,4.5,32,33,Normal,8.4890036,80.7570786,
NC - 5210,2/24/2020,11:05:51,4,4.5,4.5,32,33,Normal,8.4881448,80.7562306,
NC - 5210,2/24/2020,11:06:02,4,4.5,4.5,32,33,Normal,8.4879666,80.7560376,
NC - 5210,2/24/2020,11:06:11,4,4.5,4.5,32,33,Normal,8.487548,80.7555893,
NC - 5210,2/24/2020,11:06:23,4,4.5,4.5,32,33,Normal,8.4864682,80.7543992,
NC - 5210,2/24/2020,11:06:32,4,4.5,4.5,32,33,Normal,8.4852394,80.753332,
NC - 5210,2/24/2020,11:06:42,4,4.5,4.5,32,33,Normal,8.4838366,80.7522616,
NC - 5210,2/24/2020,11:06:52,4,4.5,4.5,32,33,Normal,8.4822228,80.7512328,
NC - 5210,2/24/2020,11:07:02,4,4.5,4.5,32,33,Normal,8.4806759,80.7500436,
NC - 5210,2/24/2020,11:07:12,4,4.5,4.5,32,33,Normal,8.4795001,80.7489127,
NC - 5210,2/24/2020,11:07:22,4,4.5,4.5,32,33,Normal,8.4791035,80.7484592,
NC - 5210,2/24/2020,11:07:32,4,4.5,4.5,32,33,Normal,8.4788227,80.7480634,
NC - 5210,2/24/2020,11:07:42,4,4.5,4.5,32,33,Normal,8.4782256,80.7474339,
NC - 5210,2/24/2020,11:07:51,4,4.5,4.5,32,33,Normal,8.4775365,80.7462023,
NC - 5210,2/24/2020,11:08:02,4,4.5,4.5,32,33,Normal,8.4770809,80.7450961,
NC - 5210,2/24/2020,11:08:12,4,4.5,4.5,32,33,Normal,8.4771759,80.7448907,
NC - 5210,2/24/2020,11:08:22,4,4.5,4.5,32,33,Normal,8.4772187,80.7447747,
NC - 5210,2/24/2020,11:08:31,4,4.5,4.5,32,33,Normal,8.4767391,80.7441139,
NC - 5210,2/24/2020,11:08:42,4,4.5,4.5,32,33,Normal,8.4758854,80.7430664,
NC - 5210,2/24/2020,11:08:51,4,4.5,4.5,32,33,Normal,8.4742017,80.7415269,
NC - 5210,2/24/2020,11:09:02,4,4.5,4.5,32,33,Normal,8.4727098,80.7399234,
NC - 5210,2/24/2020,11:09:12,4,4.5,4.5,32,33,Normal,8.4718993,80.7390644,
NC - 5210,2/24/2020,11:09:23,4,4.5,4.5,32,33,Normal,8.4706942,80.7379012,
NC - 5210,2/24/2020,11:09:34,4,4.5,4.5,32,33,Normal,8.4704934,80.7376266,
NC - 5210,2/24/2020,11:09:42,4,4.5,4.5,32,33,Normal,8.4706034,80.7377241,
NC - 5210,2/24/2020,11:09:52,4,4.5,4.5,32,33,Normal,8.470284,80.7373839,
NC - 5210,2/24/2020,11:10:02,4,4.5,4.5,32,33,Normal,8.4696386,80.7367119,
NC - 5210,2/24/2020,11:10:12,4,4.5,4.5,32,33,Normal,8.4686428,80.7357478,
NC - 5210,2/24/2020,11:10:21,4,4.5,4.5,32,33,Normal,8.4674667,80.7344993,
NC - 5210,2/24/2020,11:10:32,4,4.5,4.5,32,33,Normal,8.4665015,80.7335126,
NC - 5210,2/24/2020,11:10:43,4,4.5,4.5,32,33,Normal,8.4665844,80.7335513,
NC - 5210,2/24/2020,11:10:52,4,4.5,4.5,32,33,Normal,8.4667501,80.7336707,
NC - 5210,2/24/2020,11:11:02,4,4.5,4.5,32,33,Normal,8.4663226,80.7332379,
NC - 5210,2/24/2020,11:11:13,4,4.5,4.5,32,33,Normal,8.4654241,80.7322742,
NC - 5210,2/24/2020,11:11:22,4,4.5,4.5,32,33,Normal,8.4641948,80.7308993,
NC - 5210,2/24/2020,11:11:32,4,4.5,4.5,32,33,Normal,8.4636209,80.7302541,
NC - 5210,2/24/2020,11:11:43,4,4.5,4.5,32,33,Normal,8.4631531,80.7298115,
NC - 5210,2/24/2020,11:11:52,4,4.5,4.5,32,33,Normal,8.4627721,80.7295099,
NC - 5210,2/24/2020,11:12:02,4,4.5,4.5,32,33,Normal,8.4626484,80.7293653,
NC - 5210,2/24/2020,11:12:13,4,4.5,4.5,32,33,Normal,8.4618493,80.7284332,
NC - 5210,2/24/2020,11:12:22,4,4.5,4.5,32,33,Normal,8.4608657,80.7274246,
NC - 5210,2/24/2020,11:12:32,4,4.5,4.5,32,33,Normal,8.4597689,80.7261475,
NC - 5210,2/24/2020,11:12:42,4,4.5,4.5,32,33,Normal,8.4585156,80.7247753,
NC - 5210,2/24/2020,11:12:53,4,4.5,4.5,32,33,Normal,8.4570929,80.7232829,
NC - 5210,2/24/2020,11:13:02,4,4.5,4.5,32,33,Normal,8.456722,80.7229137,
NC - 5210,2/24/2020,11:13:11,4,4.5,4.5,32,33,Normal,8.45657,80.722834,
NC - 5210,2/24/2020,11:13:22,4,4.5,4.5,32,33,Normal,8.4562245,80.7224701,
NC - 5210,2/24/2020,11:13:32,4,4.5,4.5,32,33,Normal,8.4556239,80.7218493,
NC - 5210,2/24/2020,11:13:41,4,4.5,4.5,32,33,Normal,8.4544809,80.720641,
NC - 5210,2/24/2020,11:13:51,4,4.5,4.5,32,33,Normal,8.4532578,80.7193887,
NC - 5210,2/24/2020,11:14:02,4,4.5,4.5,32,33,Normal,8.4517266,80.7177898,
NC - 5210,2/24/2020,11:14:12,4,4.5,4.5,32,33,Normal,8.4503329,80.7163437,
NC - 5210,2/24/2020,11:14:22,4,4.5,4.5,32,33,Normal,8.4491879,80.7152501,
